id,price
189043,52040.29742
189044,36402.0951
189045,38619.03034
189046,12987.66209
189047,17366.61321
189048,13769.64618
189049,58348.81738
189050,40569.33797
189051,18108.61793
189052,36627.01128
189053,33578.77174
189054,149208.1574
189055,28780.55534
189056,15331.55996
189057,23027.39395
189058,13521.83297
189059,82351.50617
189060,14180.77525
189061,25206.21342
189062,25355.00288
189063,31297.27408
189064,12980.57146
189065,33559.21159
189066,19721.07793
189067,67692.78586
189068,20198.84148
189069,29880.06665
189070,53925.82949
189071,45243.12841
189072,88594.38408
189073,51839.58867
189074,27697.10561
189075,33224.55731
189076,25003.51473
189077,42082.17172
189078,63101.82679
189079,29768.74412
189080,211917.1442
189081,67018.86626
189082,22865.0172
189083,25445.80933
189084,30304.02788
189085,69473.999
189086,11331.62719
189087,64466.03725
189088,116973.6726
189089,108678.6036
189090,15794.0778
189091,42554.6344
189092,14489.31372
189093,56265.33123
189094,72122.28736
189095,27556.06799
189096,20842.76365
189097,69843.68775
189098,40028.41113
189099,10504.54629
189100,13662.74169
189101,43750.18437
189102,70835.10269
189103,53732.58098
189104,10931.28215
189105,47245.77359
189106,51109.62373
189107,29299.58231
189108,36331.89027
189109,61300.99463
189110,11375.10816
189111,11596.75144
189112,18381.93249
189113,79636.5521
189114,17085.71198
189115,17724.85817
189116,18562.71302
189117,20568.87373
189118,35799.18753
189119,29118.35836
189120,69844.11048
189121,51893.53022
189122,11557.06716
189123,17468.23083
189124,39841.53429
189125,66656.01634
189126,15070.64064
189127,35672.22862
189128,21379.78468
189129,14625.82412
189130,96912.36994
189131,53167.42936
189132,22660.97545
189133,63195.11722
189134,35958.08837
189135,55398.63231
189136,81025.53781
189137,26999.94152
189138,11412.73831
189139,11339.43206
189140,11937.30898
189141,12347.07087
189142,13535.41145
189143,12389.16463
189144,15694.88283
189145,107813.7774
189146,32733.64937
189147,28393.09323
189148,38824.81242
189149,34011.99946
189150,37834.84931
189151,27397.4977
189152,49981.56691
189153,39842.60995
189154,13880.49797
189155,11866.57537
189156,54235.50105
189157,14910.48014
189158,13055.81728
189159,37604.21408
189160,58774.69004
189161,11106.33768
189162,13028.06874
189163,37732.94388
189164,16139.43728
189165,22719.56739
189166,78157.20157
189167,21638.23836
189168,22552.93825
189169,37160.83338
189170,60140.97273
189171,9818.3896
189172,49130.75319
189173,13899.90811
189174,43275.12244
189175,10554.31127
189176,46159.59932
189177,78414.94263
189178,29962.8857
189179,12534.92821
189180,94668.10875
189181,13813.67541
189182,20170.06611
189183,37843.00875
189184,63762.9224
189185,11211.04741
189186,86412.28845
189187,75619.1286
189188,51145.23766
189189,12815.41407
189190,46163.81785
189191,18293.77081
189192,53849.06985
189193,50728.21978
189194,44175.17533
189195,16788.68732
189196,12809.10639
189197,14780.38248
189198,23044.50441
189199,20108.37139
189200,28013.77706
189201,39873.7185
189202,17388.05308
189203,32622.49873
189204,20449.59985
189205,36425.08847
189206,43586.5141
189207,114992.9446
189208,25146.38886
189209,33962.47592
189210,57433.65435
189211,11619.23055
189212,14211.23522
189213,133835.8198
189214,82408.4858
189215,65580.17217
189216,57634.93862
189217,53659.82468
189218,69882.99049
189219,16521.38095
189220,43558.104
189221,30636.48316
189222,40033.61213
189223,64167.83697
189224,20297.88408
189225,28370.40188
189226,53492.37544
189227,35532.56802
189228,16426.58568
189229,88294.04156
189230,23328.64613
189231,66017.10192
189232,46348.8083
189233,30928.52765
189234,47586.0992
189235,77931.96493
189236,43404.09173
189237,35855.39152
189238,53911.68765
189239,15761.13646
189240,35742.24577
189241,12659.04996
189242,14612.58421
189243,49987.53956
189244,31775.18322
189245,32198.01443
189246,13689.95862
189247,34726.63653
189248,59880.01839
189249,24686.02776
189250,18592.93758
189251,30334.23328
189252,19484.6824
189253,151273.96
189254,29190.79106
189255,30631.99886
189256,41433.00978
189257,36165.21488
189258,13242.90844
189259,32049.14338
189260,25227.78143
189261,65013.62992
189262,27314.46786
189263,62937.18424
189264,47263.01779
189265,52874.07891
189266,73986.33639
189267,58504.6053
189268,83260.92775
189269,32254.44292
189270,48483.29778
189271,70623.39319
189272,45895.63099
189273,75654.67202
189274,69883.48142
189275,66534.71724
189276,50743.88691
189277,37384.34936
189278,96946.60838
189279,89928.06268
189280,52862.79738
189281,24235.95851
189282,106089.174
189283,69213.24933
189284,34320.02856
189285,28547.91688
189286,101488.3197
189287,55637.46057
189288,59933.3864
189289,16149.54556
189290,39441.5174
189291,64324.13793
189292,13394.66393
189293,36801.52476
189294,36314.85581
189295,18700.38991
189296,14263.37758
189297,34336.29601
189298,59478.08132
189299,35569.51179
189300,150227.8728
189301,13004.32382
189302,46359.88259
189303,24065.07269
189304,46590.37589
189305,42131.76821
189306,39018.60612
189307,172346.2748
189308,56240.35364
189309,41072.49206
189310,38189.40955
189311,54154.41653
189312,41138.20608
189313,124676.9636
189314,53069.74652
189315,68761.42345
189316,72897.35067
189317,33051.70545
189318,103470.5713
189319,18348.98461
189320,59005.67567
189321,85097.12821
189322,20545.50151
189323,9726.716576
189324,57391.19713
189325,26961.90905
189326,12257.52119
189327,15141.07756
189328,77238.79125
189329,25823.97457
189330,50160.57949
189331,48564.39894
189332,40646.71448
189333,20383.31462
189334,13935.98849
189335,22995.1407
189336,11888.28219
189337,14655.9908
189338,39066.18271
189339,55486.67458
189340,24503.66957
189341,89289.13553
189342,35649.25753
189343,62830.71689
189344,30274.35661
189345,30409.3144
189346,13556.55371
189347,78530.23395
189348,78566.23665
189349,32777.86887
189350,26490.5689
189351,64493.55666
189352,65689.86548
189353,11543.1811
189354,89466.46052
189355,29844.72284
189356,27662.56577
189357,14645.30439
189358,102021.2245
189359,38864.25807
189360,82693.39185
189361,10988.67653
189362,21005.95873
189363,73595.4374
189364,21407.4184
189365,97105.73549
189366,14442.45062
189367,29978.20052
189368,77268.92696
189369,55737.81852
189370,13775.85821
189371,52317.2351
189372,14399.66867
189373,73858.99836
189374,3136.819048
189375,43293.2307
189376,12103.40556
189377,15023.34585
189378,41005.15259
189379,56456.69506
189380,20184.44266
189381,35532.56802
189382,65050.346
189383,55182.04584
189384,27656.59048
189385,61186.96982
189386,31117.63677
189387,11148.60463
189388,44926.00243
189389,72137.06084
189390,90485.69887
189391,35998.71934
189392,13123.56558
189393,17812.64563
189394,11579.22431
189395,13215.45765
189396,23583.71599
189397,70745.89298
189398,17276.83847
189399,24145.47633
189400,36435.41479
189401,41024.01396
189402,76043.73028
189403,26149.37354
189404,38136.5307
189405,109897.3396
189406,31558.05269
189407,39490.90473
189408,117888.7147
189409,33350.05239
189410,69697.00199
189411,50081.09997
189412,38986.80774
189413,69195.55992
189414,91607.2118
189415,38090.62936
189416,28015.65647
189417,16290.47968
189418,51443.273
189419,24967.90924
189420,31245.05846
189421,69418.7865
189422,73948.30304
189423,90020.19969
189424,74706.99726
189425,40090.80483
189426,13053.12223
189427,49475.9225
189428,15383.91384
189429,11376.26379
189430,22941.91227
189431,33981.77408
189432,21867.7253
189433,76197.83606
189434,33294.25416
189435,18289.93967
189436,19790.159
189437,17592.40145
189438,21295.25698
189439,15443.55743
189440,31326.25647
189441,63687.76919
189442,69926.64858
189443,90761.0776
189444,20878.95323
189445,66036.04454
189446,118619.1002
189447,15555.5508
189448,75542.67984
189449,10082.46534
189450,35770.18566
189451,27324.668
189452,20773.69819
189453,33069.6239
189454,188303.12
189455,32786.84051
189456,210519.2087
189457,11157.79025
189458,109096.2071
189459,27022.81186
189460,32763.20384
189461,61656.51727
189462,56763.63701
189463,28023.93763
189464,30182.39637
189465,152788.3606
189466,15663.53264
189467,38782.18547
189468,19486.29481
189469,15943.55509
189470,85372.04865
189471,58402.1623
189472,29780.20191
189473,10400.63628
189474,61961.95806
189475,27472.08662
189476,51101.29425
189477,38173.76242
189478,112534.8003
189479,42927.01926
189480,16657.06601
189481,64927.07638
189482,22943.91373
189483,92913.02106
189484,27852.76441
189485,12843.38094
189486,48682.15257
189487,13749.23383
189488,69164.94342
189489,111883.8371
189490,50814.89286
189491,58995.21862
189492,42545.29264
189493,22223.51642
189494,89458.20581
189495,12489.02769
189496,54235.17697
189497,62518.35291
189498,23924.09466
189499,65204.12899
189500,21141.73714
189501,13125.34955
189502,14862.11763
189503,32714.88402
189504,22888.30568
189505,51637.74168
189506,72282.54328
189507,35601.35993
189508,52081.50368
189509,85255.11365
189510,15202.40687
189511,19087.04714
189512,43118.50349
189513,62810.43951
189514,12098.45733
189515,47421.58636
189516,14102.77229
189517,11194.63989
189518,35744.84202
189519,16279.45287
189520,45880.74775
189521,45607.39924
189522,45295.63293
189523,53339.41506
189524,21821.44747
189525,85073.00774
189526,15878.32561
189527,45031.69456
189528,48399.16558
189529,47506.86511
189530,45461.68515
189531,11128.11779
189532,14577.06611
189533,66570.4525
189534,95861.22626
189535,91062.51002
189536,59728.5761
189537,62758.06461
189538,31073.33349
189539,36275.18051
189540,28528.56694
189541,13507.43681
189542,52228.56064
189543,29295.9885
189544,99366.35089
189545,10630.67942
189546,35881.28252
189547,74462.86338
189548,46202.10392
189549,38096.07416
189550,42539.37214
189551,18085.8025
189552,389797.4314
189553,88938.86078
189554,35640.03242
189555,83279.97873
189556,26143.01563
189557,18046.00143
189558,69075.14198
189559,118859.9732
189560,86477.39166
189561,28828.66437
189562,52441.36403
189563,34154.86485
189564,14342.30267
189565,60667.14642
189566,65027.84252
189567,58921.37356
189568,10565.83613
189569,51314.54644
189570,17402.50895
189571,44264.99366
189572,17856.61643
189573,52728.89013
189574,19453.7561
189575,74651.56651
189576,91811.57046
189577,54586.24874
189578,49149.04203
189579,75336.07592
189580,38892.69315
189581,19785.48192
189582,119742.0148
189583,45720.76973
189584,75108.84386
189585,66486.90761
189586,47296.77749
189587,10786.88768
189588,62950.4225
189589,-33713.85278
189590,56047.25935
189591,48599.81669
189592,48210.12431
189593,65308.07374
189594,40245.94856
189595,29041.82009
189596,53163.48103
189597,27147.38065
189598,12494.18107
189599,78548.31306
189600,49961.86981
189601,82877.61273
189602,52661.94727
189603,78724.47821
189604,36582.66936
189605,62478.03743
189606,108925.5245
189607,55160.96609
189608,24926.3492
189609,91980.32723
189610,77521.28903
189611,62209.24012
189612,50977.52613
189613,28596.92505
189614,14348.54392
189615,50182.29541
189616,67298.19357
189617,74059.15274
189618,12145.84672
189619,64483.60718
189620,14825.89335
189621,21378.30898
189622,53321.86529
189623,23633.88676
189624,37069.54025
189625,34337.21495
189626,51454.30325
189627,27370.49828
189628,79907.71079
189629,29611.43
189630,12922.35313
189631,37504.36969
189632,39028.07793
189633,60731.07765
189634,36088.12183
189635,43098.67509
189636,11496.77659
189637,15596.49411
189638,14733.80039
189639,56294.45537
189640,72078.66648
189641,23779.65105
189642,49474.32341
189643,20371.87381
189644,12974.39325
189645,54963.17089
189646,31819.12716
189647,76325.50473
189648,23019.48863
189649,36576.13121
189650,62769.65902
189651,62422.45953
189652,19615.77906
189653,57315.92718
189654,41495.34003
189655,61622.92015
189656,39890.30871
189657,16702.50283
189658,37677.51426
189659,49875.25713
189660,14821.84306
189661,52197.3169
189662,19425.11777
189663,53614.17709
189664,51298.52346
189665,35950.18142
189666,22207.73795
189667,34922.06259
189668,42537.62449
189669,28762.01675
189670,35022.66796
189671,25974.09002
189672,91734.47608
189673,37500.2096
189674,20237.30092
189675,26167.5513
189676,14869.63693
189677,84471.52761
189678,29648.17009
189679,47204.52996
189680,77775.21034
189681,33001.44252
189682,22452.67173
189683,25035.84071
189684,20204.7176
189685,77176.44192
189686,10953.39836
189687,11208.36365
189688,10515.05835
189689,26200.21839
189690,48717.97093
189691,35841.05856
189692,11201.83693
189693,54563.50578
189694,23317.83052
189695,73288.77305
189696,63928.95538
189697,18466.68481
189698,18626.87733
189699,11690.96695
189700,14118.01036
189701,38276.15763
189702,72237.01759
189703,10629.03025
189704,99765.73255
189705,52930.96304
189706,30663.08974
189707,45482.0115
189708,25304.09613
189709,11836.0973
189710,12624.3572
189711,23895.33132
189712,17396.02054
189713,15700.45193
189714,26306.22223
189715,11738.36699
189716,49010.13574
189717,43821.4375
189718,10869.73211
189719,10907.83554
189720,55465.48499
189721,15730.03741
189722,24699.93795
189723,30051.95563
189724,10719.53701
189725,30052.67424
189726,90880.7061
189727,16593.47409
189728,69882.99049
189729,22000.3828
189730,60022.71706
189731,34048.83126
189732,72207.90527
189733,52648.44816
189734,18508.1297
189735,32161.38172
189736,12609.28652
189737,20718.23902
189738,70463.09385
189739,127537.2539
189740,40675.77631
189741,192031.364
189742,48973.2637
189743,15815.51044
189744,60101.16731
189745,30741.55772
189746,24400.45048
189747,36004.60091
189748,42714.30521
189749,21558.40215
189750,19039.6038
189751,57421.95988
189752,16106.09298
189753,62450.30974
189754,41335.44642
189755,87669.82136
189756,14132.5356
189757,66837.67224
189758,12778.22116
189759,80872.0391
189760,68787.41732
189761,16037.17586
189762,92182.47059
189763,26195.95977
189764,49809.05537
189765,29251.67509
189766,68355.14012
189767,12063.13921
189768,18164.11761
189769,9513.528098
189770,67474.77426
189771,11794.15845
189772,13589.74379
189773,56251.51277
189774,55707.20191
189775,42192.50067
189776,75034.23372
189777,14559.37587
189778,18566.09104
189779,44995.28709
189780,10336.67182
189781,11995.59878
189782,58578.58913
189783,88714.33412
189784,60217.12407
189785,62929.46978
189786,90437.26902
189787,103873.238
189788,45783.12672
189789,16532.11568
189790,24520.90299
189791,26126.66462
189792,10060.857
189793,65570.42179
189794,92117.31223
189795,88285.66399
189796,80429.01391
189797,34525.23747
189798,29126.11447
189799,47747.38896
189800,35688.3949
189801,54166.29627
189802,53865.76654
189803,13618.57454
189804,11392.37216
189805,38401.67216
189806,32241.15454
189807,12212.6926
189808,17243.94339
189809,61383.80569
189810,10982.38838
189811,47320.87511
189812,59710.86211
189813,68989.98431
189814,38886.90897
189815,14379.09451
189816,21331.79863
189817,107447.0021
189818,39213.99151
189819,36334.60929
189820,39603.31176
189821,51058.60243
189822,36698.44586
189823,18885.08584
189824,93583.34446
189825,62613.91658
189826,23852.45189
189827,29132.6045
189828,28974.58331
189829,25969.632
189830,12063.94626
189831,43767.11871
189832,62295.41341
189833,41819.61038
189834,10262.12805
189835,13593.5834
189836,50968.10389
189837,33746.4544
189838,24234.21912
189839,37462.63783
189840,77012.17265
189841,37554.73926
189842,21159.8376
189843,15935.74555
189844,40213.25526
189845,44866.69254
189846,40533.40716
189847,57677.08629
189848,46745.42564
189849,14669.18824
189850,30770.39044
189851,84000.70582
189852,14516.82576
189853,44337.43623
189854,41720.33963
189855,13454.1908
189856,22857.56874
189857,18104.91997
189858,39327.59379
189859,38975.13616
189860,11567.66153
189861,21003.7187
189862,25116.84135
189863,27514.61467
189864,92541.64849
189865,44171.34813
189866,18723.59899
189867,68334.79662
189868,41584.90736
189869,48293.82948
189870,52153.57729
189871,56499.65571
189872,25924.17838
189873,38176.7521
189874,43280.63371
189875,60561.29564
189876,51977.35272
189877,44322.1368
189878,58431.48287
189879,67382.48328
189880,18103.43787
189881,87251.32956
189882,57686.4363
189883,29520.24124
189884,33743.59993
189885,32666.03685
189886,38511.10196
189887,36731.21855
189888,242398.8173
189889,27468.96344
189890,20069.08322
189891,23957.28481
189892,37160.71317
189893,44396.58804
189894,28657.88111
189895,51187.23132
189896,18572.92939
189897,30265.48758
189898,77959.3256
189899,23819.68899
189900,27097.7768
189901,37566.06293
189902,16873.83368
189903,49633.3483
189904,165712.6696
189905,34558.50032
189906,80616.66882
189907,98383.88928
189908,21644.9086
189909,77769.87384
189910,17885.34827
189911,61300.83635
189912,160389.3989
189913,16835.40964
189914,94715.50617
189915,56643.0612
189916,55013.32327
189917,48161.15979
189918,20956.22566
189919,70510.20427
189920,66829.74334
189921,64247.47371
189922,24436.88913
189923,60882.43193
189924,16836.37929
189925,50427.94254
189926,75096.64098
189927,16626.82074
189928,252561.9795
189929,59020.49409
189930,14109.06586
189931,42462.17251
189932,27151.8292
189933,38315.38965
189934,22942.36771
189935,9948.82661
189936,31118.26595
189937,14175.57481
189938,11783.8708
189939,12628.14094
189940,33395.34433
189941,54818.90534
189942,50483.74045
189943,66092.29818
189944,90878.05508
189945,18652.10413
189946,22296.36701
189947,10948.98463
189948,55059.98328
189949,14272.19207
189950,23786.96659
189951,45583.60837
189952,92523.69569
189953,36806.9808
189954,10170.99197
189955,13523.58446
189956,11277.83206
189957,39803.8214
189958,37334.71924
189959,80283.94423
189960,38189.40955
189961,62261.43631
189962,48859.92437
189963,28991.56892
189964,50607.99927
189965,12616.62341
189966,12597.70323
189967,40374.39588
189968,58977.10431
189969,24725.36561
189970,10163.20878
189971,52747.70585
189972,76125.80742
189973,58010.2128
189974,50477.64327
189975,67334.75984
189976,14934.53897
189977,43639.1151
189978,11116.31295
189979,47412.5364
189980,123959.9079
189981,34934.79417
189982,74068.29168
189983,21211.94497
189984,45559.01758
189985,39527.97416
189986,65129.99668
189987,23450.36843
189988,10421.01805
189989,91284.13481
189990,203018.4274
189991,58833.50681
189992,26211.04316
189993,75113.62592
189994,33820.9726
189995,37657.19147
189996,66956.34256
189997,15879.86637
189998,42716.0722
189999,14434.09378
190000,50198.29425
190001,65842.30413
190002,25359.66287
190003,45817.53937
190004,28651.24038
190005,48102.3888
190006,87417.77551
190007,45801.07516
190008,81420.89631
190009,43527.67716
190010,30281.46175
190011,72102.99391
190012,51732.33316
190013,71455.45919
190014,28465.68717
190015,29934.99119
190016,18104.63623
190017,26925.25406
190018,51435.43242
190019,51552.2947
190020,30436.04873
190021,47207.80666
190022,56474.29685
190023,36356.92083
190024,95203.418
190025,34672.25364
190026,30396.14098
190027,13223.58505
190028,28926.90153
190029,53872.35718
190030,32148.84437
190031,56082.16907
190032,53862.04531
190033,23739.02375
190034,9381.52733
190035,48149.20625
190036,20144.31544
190037,35691.40911
190038,69187.09254
190039,27529.47069
190040,15687.04359
190041,49899.20537
190042,83162.35432
190043,81536.58788
190044,12836.8281
190045,24535.01428
190046,17268.00829
190047,32153.1905
190048,12779.41987
190049,66840.58754
190050,98181.49669
190051,21079.67498
190052,25303.61645
190053,39684.46465
190054,15596.64289
190055,13350.56549
190056,10590.41671
190057,21917.88044
190058,75827.32353
190059,229928.9601
190060,43088.18819
190061,50577.01284
190062,73956.87951
190063,36421.76892
190064,53414.98367
190065,29395.81154
190066,97976.26431
190067,44063.16562
190068,85702.94462
190069,61418.66897
190070,62479.89101
190071,12806.92029
190072,39650.86679
190073,10769.96358
190074,27558.89269
190075,47782.69833
190076,22431.91475
190077,46903.95934
190078,12397.71727
190079,22002.72966
190080,46049.53409
190081,74000.94559
190082,56188.42204
190083,58694.73135
190084,12740.51917
190085,59385.25066
190086,33652.85184
190087,64675.70483
190088,19182.72253
190089,19761.21396
