id,price
188825,30631.58194
188826,11304.89779
188827,36934.6308
188828,27168.99778
188829,14069.52501
188830,64505.30364
188831,72281.79916
188832,12580.09479
188833,27426.06095
188834,31401.99875
188835,22755.38954
188836,34949.13204
188837,44380.87291
188838,17351.8337
188839,17859.0041
188840,28397.4553
188841,55792.89946
188842,24216.21851
188843,81241.45345
188844,39851.63676
188845,22100.01023
188846,33800.00884
188847,72380.659
188848,22510.65644
188849,28772.17046
188850,67123.11282
188851,85736.6484
188852,73545.94895
188853,17088.24031
188854,20971.1419
188855,67985.25589
188856,93131.02399
188857,87202.1338
188858,50624.69992
188859,51102.97
188860,10301.59542
188861,43237.26314
188862,103999.9569
188863,31164.23972
188864,28882.51516
188865,27859.7767
188866,43610.27233
188867,13847.14242
188868,114678.7139
188869,25211.24582
188870,10962.20364
188871,14577.30617
188872,41184.01513
188873,45155.00951
188874,39663.1217
188875,19135.56663
188876,27069.21102
188877,57756.71305
188878,73849.86837
188879,47468.79678
188880,46541.88335
188881,12635.39148
188882,52122.93149
188883,35167.25923
188884,88557.02528
188885,35906.05281
188886,47312.68553
188887,130808.3714
188888,132305.5265
188889,57372.8119
188890,31154.99262
188891,28883.05788
188892,43579.08043
188893,105997.7623
188894,13237.36611
188895,24016.45788
188896,35583.11004
188897,19437.69876
188898,12826.83552
188899,88303.0362
188900,9958.571138
188901,11169.99309
188902,98971.54362
188903,59813.98531
188904,39027.79522
188905,25973.7574
188906,54932.0407
188907,66399.2781
188908,28650.15336
188909,33902.09558
188910,24686.58857
188911,45441.69071
188912,30104.08343
188913,83533.02884
188914,59984.42579
188915,50409.94396
188916,12182.36631
188917,61726.24483
188918,12943.52052
188919,45755.54747
188920,19185.16922
188921,53131.72207
188922,40075.9017
188923,64931.63408
188924,51831.68896
188925,49663.81961
188926,52238.7027
188927,10372.22421
188928,72922.55967
188929,19444.49136
188930,21610.06071
188931,45286.45355
188932,34426.43454
188933,90560.05568
188934,64923.86601
188935,38314.0402
188936,38510.97719
188937,35752.83063
188938,26511.95882
188939,73361.45613
188940,13609.3285
188941,72560.56398
188942,83773.35289
188943,51932.99929
188944,40781.40985
188945,24142.56171
188946,33724.98278
188947,41276.46451
188948,74233.05237
188949,195391.8336
188950,24817.13371
188951,35929.23947
188952,11264.42658
188953,11248.93114
188954,23820.49872
188955,48910.76426
188956,24158.74407
188957,36193.57997
188958,28714.3683
188959,13520.4444
188960,53167.71391
188961,80882.77748
188962,16277.36306
188963,64013.68615
188964,47030.56985
188965,9761.606489
188966,56218.59535
188967,60482.52116
188968,28952.25847
188969,35947.15055
188970,38796.69715
188971,34189.71658
188972,55958.61402
188973,98999.79696
188974,37215.35253
188975,29543.41618
188976,16643.07559
188977,31105.4634
188978,12531.06501
188979,62935.26943
188980,20033.85785
188981,17991.82722
188982,34412.34439
188983,61332.68125
188984,30197.83036
188985,14792.73398
188986,24083.95723
188987,49412.17591
188988,22730.47159
188989,47895.74998
188990,37978.2903
188991,47741.28675
188992,29358.44052
188993,31289.00362
188994,35742.80469
188995,33454.48949
188996,19518.96845
188997,91005.77053
188998,56142.39631
188999,13151.24219
189000,13961.99897
189001,26368.45699
189002,49462.33998
189003,29254.71175
189004,52739.72737
189005,45905.1534
189006,55857.71743
189007,34948.15037
189008,28148.98455
189009,15273.67866
189010,46479.1567
189011,40458.64062
189012,48827.33005
189013,32599.81646
189014,36922.05845
189015,22672.50311
189016,56436.95952
189017,13951.6192
189018,21365.0402
189019,12647.96553
189020,19014.39916
189021,47232.14041
189022,54176.52328
189023,84477.34288
189024,28579.20102
189025,73594.09468
189026,18622.45824
189027,13928.16961
189028,53817.20232
189029,18800.60602
189030,32289.96767
189031,36077.75797
189032,48256.49299
189033,13153.06626
189034,94455.19261
189035,88982.49414
189036,94118.25636
189037,20794.03724
189038,65339.30198
189039,87534.47272
189040,14037.59691
189041,19208.50431
189042,23875.07052
189043,48466.3017
189044,35093.543
189045,44798.92409
189046,13587.76898
189047,18529.76246
189048,13574.79894
189049,64386.07315
189050,41533.54205
189051,11540.53356
189052,38161.32841
189053,32372.9325
189054,111920.3745
189055,37168.19505
189056,21238.37857
189057,22849.59414
189058,13611.86569
189059,82844.74941
189060,14271.12764
189061,24472.25493
189062,37858.67538
189063,31291.53593
189064,13349.49256
189065,31265.11762
189066,18619.67638
189067,62364.55144
189068,20601.2212
189069,31188.3615
189070,54783.67564
189071,33940.83397
189072,98699.20893
189073,48256.49299
189074,26988.31684
189075,33961.2574
189076,27431.38856
189077,48234.1309
189078,62106.87181
189079,38804.12493
189080,103749.2393
189081,46628.82466
189082,22234.23955
189083,24195.84622
189084,30340.25422
189085,73746.18135
189086,11465.96638
189087,74018.93782
189088,46260.31766
189089,87572.58458
189090,18044.69366
189091,55818.50869
189092,14421.80466
189093,56303.14318
189094,66331.18105
189095,26249.78967
189096,24993.42967
189097,65927.34689
189098,35381.06927
189099,10186.13512
189100,13077.21734
189101,44631.90869
189102,80702.54671
189103,57929.28104
189104,10743.74063
189105,53562.71573
189106,62762.68886
189107,27057.19396
189108,37721.08254
189109,62656.22996
189110,11399.59867
189111,11887.5625
189112,18263.27343
189113,97499.08976
189114,19955.05841
189115,17069.62376
189116,17727.0851
189117,20149.03497
189118,34174.7837
189119,29959.08605
189120,83563.76706
189121,49654.94901
189122,11184.35842
189123,17795.44823
189124,38085.32832
189125,57917.71005
189126,15405.42192
189127,33355.43724
189128,22313.88309
189129,14933.26462
189130,111498.2267
189131,52888.80644
189132,23397.9464
189133,76766.90712
189134,33408.32936
189135,59156.62737
189136,90542.81447
189137,25202.1374
189138,11885.49046
189139,11450.64598
189140,11551.84209
189141,15460.50009
189142,13878.31406
189143,12434.97928
189144,15356.83384
189145,93180.31358
189146,34086.04744
189147,28725.19718
189148,37060.86832
189149,34296.07423
189150,39173.75449
189151,26373.88996
189152,43018.38108
189153,40428.92361
189154,17564.92082
189155,11573.41305
189156,69600.57842
189157,11909.14471
189158,13282.60582
189159,33793.65027
189160,45015.46041
189161,11759.33113
189162,13016.76125
189163,33210.85469
189164,16414.0152
189165,23109.84198
189166,133987.76
189167,20384.79805
189168,21908.28358
189169,38523.89268
189170,68850.98844
189171,10973.78612
189172,51511.52749
189173,13990.80188
189174,41822.34097
189175,10713.18121
189176,51838.86163
189177,62789.77407
189178,90918.87931
189179,12293.80986
189180,89474.78109
189181,21863.1038
189182,19360.69551
189183,38397.06011
189184,56528.18819
189185,11141.9738
189186,78199.85976
189187,81314.64915
189188,63295.99655
189189,12418.47483
189190,43450.63525
189191,17330.6404
189192,56181.35256
189193,47951.68771
189194,54882.15301
189195,17179.20473
189196,12365.07385
189197,14854.87839
189198,23305.29064
189199,13902.6259
189200,27552.64246
189201,36344.77088
189202,17232.37805
189203,31587.46268
189204,29932.82022
189205,38511.85498
189206,38258.76571
189207,104745.7373
189208,23771.00809
189209,36428.44268
189210,58982.55694
189211,11790.56249
189212,14611.03802
189213,79821.92858
189214,80376.13503
189215,49205.14192
189216,58248.56515
189217,49881.67827
189218,63780.50431
189219,15967.10806
189220,42892.21486
189221,36388.67112
189222,40923.26441
189223,45019.77174
189224,20239.15574
189225,28091.11125
189226,53140.57451
189227,37689.00989
189228,16075.24977
189229,79400.33639
189230,24093.58559
189231,62585.92522
189232,93677.35861
189233,30422.90326
189234,47686.71991
189235,55915.1172
189236,42586.14852
189237,38795.43371
189238,41793.87665
189239,19994.64886
189240,36368.82081
189241,16266.39624
189242,15023.46096
189243,59146.95427
189244,32749.06231
189245,36864.19107
189246,15171.74259
189247,34106.89463
189248,54882.55778
189249,24808.2478
189250,17917.76335
189251,32272.2397
189252,20697.53035
189253,102499.7874
189254,24593.1601
189255,31202.04145
189256,33673.70156
189257,36348.02459
189258,12679.83757
189259,31684.28176
189260,26669.51282
189261,62831.22015
189262,27673.94519
189263,56935.96655
189264,54490.64147
189265,59232.2066
189266,65359.50375
189267,60216.33389
189268,80825.44711
189269,59034.33282
189270,47006.31316
189271,81763.19394
189272,38266.24733
189273,65036.96246
189274,83850.69048
189275,77028.20573
189276,46303.20524
189277,39513.09119
189278,78774.73998
189279,84060.84425
189280,52632.80548
189281,23388.79927
189282,66476.02791
189283,92747.68478
189284,37344.28376
189285,53519.28554
189286,81550.51441
189287,53701.87154
189288,59251.76522
189289,16967.44504
189290,40010.01353
189291,53492.75008
189292,12956.68358
189293,37975.15224
189294,34593.89338
189295,17264.97274
189296,14663.08567
189297,36776.65417
189298,59487.04482
189299,40757.28989
189300,177191.3885
189301,13439.73671
189302,45259.29967
189303,19252.55602
189304,58896.56656
189305,42257.79324
189306,33569.31278
189307,93620.45551
189308,55213.11079
189309,39500.22097
189310,39873.05757
189311,52130.40535
189312,36989.82194
189313,102266.6183
189314,44834.55742
189315,61236.96959
189316,83434.42928
189317,56677.41872
189318,22492.30358
189319,17330.53832
189320,55821.10176
189321,81380.76719
189322,18795.87167
189323,10461.40396
189324,56162.94437
189325,27306.90524
189326,13930.31941
189327,14960.3758
189328,89292.59681
189329,26302.09019
189330,61779.14089
189331,47964.23659
189332,73889.39047
189333,21711.00999
189334,13621.40053
189335,22942.91627
189336,10631.05909
189337,14426.46089
189338,44726.35182
189339,54813.14127
189340,25282.93642
189341,95187.20385
189342,32741.70985
189343,60228.00671
189344,31408.69814
189345,24445.54303
189346,13485.90032
189347,71699.18059
189348,67529.63083
189349,36410.10359
189350,38412.6797
189351,59689.85663
189352,69634.77146
189353,13617.12572
189354,81571.037
189355,29496.04739
189356,25661.63129
189357,53783.47139
189358,126549.4176
189359,39605.45608
189360,112797.5909
189361,11352.5634
189362,20528.89974
189363,72911.74506
189364,22510.57172
189365,77390.93684
189366,15397.93059
189367,29417.13021
189368,70886.28679
189369,46936.92473
189370,13813.35909
189371,51065.51193
189372,20389.95012
189373,94762.99453
189374,35227.51106
189375,40836.67404
189376,11527.36756
189377,15216.83949
189378,46371.34858
189379,62974.18252
189380,20385.19917
189381,32960.06867
189382,59979.62621
189383,46152.27551
189384,14470.19553
189385,65242.03148
189386,33093.52093
189387,11007.42299
189388,52953.6916
189389,68453.1868
189390,73204.62582
189391,36921.69963
189392,12557.19607
189393,18266.64529
189394,11738.62287
189395,12984.94006
189396,22562.05431
189397,71898.39763
189398,16304.75527
189399,23661.81457
189400,37209.46116
189401,36109.23235
189402,66678.81453
189403,25966.51749
189404,41506.70835
189405,118740.013
189406,31365.96324
189407,35674.41565
189408,68183.78245
189409,36617.10557
189410,75747.79641
189411,52905.34626
189412,63593.09322
189413,55856.22175
189414,76215.84329
189415,39261.04026
189416,28449.46689
189417,16162.3153
189418,51511.72292
189419,24223.06688
189420,31867.59402
189421,75841.48554
189422,70891.86688
189423,67760.38378
189424,80667.29666
189425,40363.99754
189426,11885.2355
189427,49549.83975
189428,19082.72049
189429,15339.10763
189430,21400.41716
189431,35550.77881
189432,21024.01215
189433,70779.48652
189434,42205.11099
189435,18276.18885
189436,20485.78201
189437,25412.03545
189438,21099.82428
189439,14734.23341
189440,33588.83365
189441,74752.05733
189442,66971.17566
189443,94926.29546
189444,20797.15213
189445,61962.64232
189446,108025.8042
189447,16632.37502
189448,125828.7895
189449,10149.77891
189450,39165.82778
189451,27787.4563
189452,20184.24314
189453,34012.54762
189454,130628.855
189455,33625.47662
189456,102610.2882
189457,11904.77413
189458,89297.6692
189459,23575.48576
189460,28941.97803
189461,54516.9498
189462,57907.34427
189463,25700.93605
189464,29796.21876
189465,77359.10462
189466,14903.86742
189467,34911.60224
189468,19639.46639
189469,15030.07715
189470,80070.39489
189471,63099.48983
189472,33780.92104
189473,10834.85095
189474,47297.73068
189475,27876.0083
189476,46478.62991
189477,36259.2497
189478,69232.16914
189479,44652.86454
189480,16900.8835
189481,62438.39955
189482,21071.81987
189483,91935.37129
189484,28475.89404
189485,12738.68906
189486,46726.819
189487,13656.43954
189488,40534.71616
189489,117693.6206
189490,50061.23835
189491,57207.63263
189492,44694.79646
189493,23186.11952
189494,83822.77004
189495,12774.12044
189496,48596.9938
189497,62478.82644
189498,22974.72238
189499,69717.81042
189500,31685.20345
189501,13964.30377
189502,20323.93429
189503,31951.32831
189504,22675.60685
189505,55380.40639
189506,64656.73041
189507,36279.50878
189508,51255.61064
189509,71178.88349
189510,34269.45636
189511,17952.08688
189512,44944.33959
189513,64262.16174
189514,12092.11759
189515,45121.03367
189516,14338.7066
189517,11300.40426
189518,48111.85853
189519,16489.04767
189520,41151.74191
189521,50840.86147
189522,44126.6793
189523,51290.86733
189524,29729.89889
189525,83332.8164
189526,15942.64337
189527,75819.09516
189528,39603.2766
189529,47630.26345
189530,43549.12323
189531,11232.18632
189532,13750.08034
189533,74998.6362
189534,101410.7873
189535,76246.52242
189536,58208.27331
189537,56071.52392
189538,33933.06062
189539,34539.94098
189540,27603.32501
189541,27944.8353
189542,50917.79746
189543,31969.48086
189544,68987.03134
189545,10778.94547
189546,35711.84854
189547,68849.13146
189548,56419.82322
189549,32759.67304
189550,41949.06259
189551,16628.9382
189552,107759.1873
189553,83904.91866
189554,38084.49792
189555,95307.38974
189556,26826.64655
189557,24625.2492
189558,131158.5148
189559,207865.2265
189560,119323.1416
189561,24949.82585
189562,39940.05999
189563,33387.67204
189564,15244.96393
189565,57112.13123
189566,59484.51893
189567,69809.15502
189568,10863.49966
189569,49578.15535
189570,17510.69956
189571,25565.68134
189572,18403.45503
189573,59900.89354
189574,21829.57499
189575,73786.89934
189576,91060.19808
189577,54608.80633
189578,50599.8792
189579,101013.5887
189580,42716.74278
189581,43824.24127
189582,206666.9683
189583,47699.52176
189584,77964.33602
189585,83525.7048
189586,47787.49248
189587,11027.64208
189588,50967.45185
189589,39286.5557
189590,82161.66545
189591,43544.47185
189592,49756.17153
189593,67782.78518
189594,43338.22674
189595,27829.10426
189596,54018.21055
189597,26372.35256
189598,12196.56438
189599,75133.2625
189600,53284.34643
189601,96618.06715
189602,51164.5504
189603,77177.18958
189604,29622.70637
189605,66314.75185
189606,77138.19924
189607,52871.36392
189608,27370.78855
189609,93361.68777
189610,72308.49713
189611,71716.56274
189612,51182.6851
189613,27729.81213
189614,14813.86271
189615,53895.59536
189616,63945.66896
189617,75101.26443
189618,12003.09825
189619,62568.28973
189620,15062.98583
189621,21862.25192
189622,54082.15978
189623,23016.88523
189624,37006.12908
189625,33410.34507
189626,47754.55814
189627,29252.12831
189628,77737.79142
189629,28120.64179
189630,12725.57054
189631,37642.2056
189632,38043.04276
189633,59725.05941
189634,38895.81711
189635,38581.45044
189636,24606.99159
189637,15055.20452
189638,14591.65185
189639,60664.53956
189640,90653.20238
189641,22134.53184
189642,73385.03869
189643,20236.48897
189644,12961.61093
189645,55843.35228
189646,33204.07974
189647,62175.42981
189648,25359.16125
189649,40380.29605
189650,61107.6279
189651,94740.20073
189652,18085.85471
189653,55888.187
189654,41396.67409
189655,61311.76864
189656,44578.75956
189657,18435.13007
189658,35867.89799
189659,55308.46166
189660,15710.11213
189661,51548.9877
189662,26859.52865
189663,62011.51575
189664,53421.74947
189665,45719.97352
189666,23189.46317
189667,33491.24758
189668,40950.37169
189669,26651.51921
189670,35163.28564
189671,23850.08966
189672,85067.14109
189673,38641.27773
189674,19136.66252
189675,31376.37766
189676,15350.22023
189677,73432.08546
189678,43944.76035
189679,44083.46337
189680,82549.49604
189681,33113.35293
189682,22932.94059
189683,26166.96051
189684,21767.15448
189685,97203.74283
189686,11007.87249
189687,10904.10384
189688,11084.95791
189689,25664.89788
189690,44584.8486
189691,33225.22182
189692,11584.9438
189693,56648.23456
189694,22009.09879
189695,74000.85539
189696,77515.67083
189697,19474.46708
189698,18532.21971
189699,11527.30403
189700,14220.41255
189701,53164.88663
189702,68398.75156
189703,10791.25763
189704,83363.11194
189705,54395.14435
189706,31399.48693
189707,42224.91589
189708,26011.2416
189709,11780.0929
189710,12587.51808
189711,20675.59215
189712,18071.3319
189713,16967.17426
189714,32331.44145
189715,11711.54813
189716,54281.86955
189717,40279.78959
189718,11032.57963
189719,11092.36851
189720,63648.51339
189721,15377.68877
189722,25017.13126
189723,29970.37477
189724,11433.55945
189725,29415.16706
189726,83759.64442
189727,16257.09906
189728,61954.41333
189729,21543.07728
189730,59242.5838
189731,33299.55444
189732,74622.88604
189733,51227.0284
189734,17308.79386
189735,50375.45113
189736,12246.84937
189737,21224.52958
189738,68533.52441
189739,74109.15515
189740,42010.27389
189741,96890.25148
189742,47314.64238
189743,16687.238
189744,60773.75427
189745,31860.34126
189746,25937.3645
189747,36587.28077
189748,44258.81184
189749,21282.33962
189750,17246.06826
189751,64388.8533
189752,17508.97205
189753,55486.84213
189754,47927.65611
189755,85582.73998
189756,13171.25086
189757,68253.01592
189758,15932.43379
189759,84135.81758
189760,63457.17917
189761,10832.36411
189762,80968.07273
189763,19411.13441
189764,62085.12174
189765,30548.10856
189766,58724.96935
189767,11555.3233
189768,16713.8509
189769,13852.91773
189770,45263.36161
189771,12293.5562
189772,13230.18295
189773,53535.53111
189774,50832.56299
189775,28670.25319
189776,84976.18025
189777,14251.74398
189778,17331.93326
189779,43094.0936
189780,10835.07901
189781,11942.59227
189782,54384.89988
189783,81014.87819
189784,59500.22791
189785,54649.49549
189786,79417.10905
189787,109203.505
189788,49494.61714
189789,16998.93443
189790,23831.8358
189791,25816.06385
189792,10954.69329
189793,53716.86781
189794,85610.65972
189795,85667.20374
189796,97600.53413
189797,32554.8352
189798,29373.3504
189799,46001.72234
189800,34156.60783
189801,53785.03952
189802,48148.91127
189803,13343.12407
189804,11009.81959
189805,39090.4463
189806,31673.01662
189807,12316.99614
189808,16955.29819
189809,51984.43442
189810,13932.44536
189811,48795.25292
189812,58470.12286
189813,78312.35469
189814,41121.77236
189815,16671.54677
189816,19831.74065
189817,87852.34349
189818,38004.39069
189819,56532.4437
189820,37761.86213
189821,52749.24463
189822,34202.02143
189823,19092.5907
189824,92265.58401
189825,67259.36838
189826,25407.47151
189827,31525.12322
189828,28818.73575
189829,26279.19468
189830,11681.08039
189831,46983.51152
189832,59234.24753
189833,43858.06583
189834,15264.72709
189835,13278.4634
189836,49630.36189
189837,42130.4679
189838,25467.84311
189839,41931.00493
189840,83760.98581
189841,39799.34525
189842,21243.36734
189843,24971.69988
189844,51751.59887
189845,45750.06207
189846,32668.21246
189847,55472.37104
189848,45007.56381
189849,15290.64209
189850,32055.69301
189851,88114.32183
189852,15066.55378
189853,43699.12808
189854,42136.58722
189855,17574.61763
189856,27981.14322
189857,16841.63904
189858,38708.80642
189859,41636.07206
189860,11874.87243
189861,20305.74672
189862,23723.37609
189863,26959.24819
189864,95749.0704
189865,42380.2053
189866,19547.18653
189867,69477.4114
189868,41742.53766
189869,48005.2898
189870,48123.80301
189871,51128.36752
189872,16913.4849
189873,34761.28313
189874,41668.13093
189875,37046.29933
189876,49550.02598
189877,50272.36195
189878,63759.05428
189879,69648.50224
189880,19879.73827
189881,93084.00247
189882,60321.31591
189883,27394.59815
189884,32323.45097
189885,33781.31049
189886,56173.63079
189887,34933.75286
189888,104765.0995
189889,27447.23515
189890,21653.17458
189891,23535.33224
189892,38743.84269
189893,22812.44358
189894,28809.19246
189895,44564.32113
189896,21187.67466
189897,29652.30756
189898,76153.18231
189899,24243.77671
189900,26306.83842
189901,54501.93085
189902,17042.45814
189903,50318.23419
189904,239138.8489
189905,40172.19023
189906,49837.86883
189907,67916.83125
189908,21463.01547
189909,63420.40556
189910,17941.65199
189911,64019.42252
189912,114720.9326
189913,16517.80235
189914,45412.45949
189915,53330.32896
189916,56412.16815
189917,53717.39102
189918,23947.95232
189919,87897.38983
189920,72295.50678
189921,77169.51024
189922,23602.55214
189923,59990.95822
189924,19840.64008
189925,51694.25942
189926,71152.30022
189927,17048.64185
189928,129257.8965
189929,60304.7859
189930,14120.91088
189931,41992.08536
189932,28033.25666
189933,25853.75571
189934,22989.60513
189935,11054.87327
189936,32156.71674
189937,15113.47348
189938,13215.30293
189939,12779.07033
189940,37298.43029
189941,57429.56342
189942,47262.89978
189943,56130.81985
189944,94837.05031
189945,31663.8224
189946,21468.68087
189947,11165.39414
189948,60599.06138
189949,13419.61698
189950,25128.51179
189951,38629.70876
189952,87921.91917
189953,49927.96553
189954,14727.92294
189955,13326.61813
189956,11703.02092
189957,44147.72457
189958,35291.96966
189959,75204.23574
189960,40978.19923
189961,66663.95409
189962,49461.77296
189963,28222.56107
189964,60490.35198
189965,12587.23094
189966,13002.84648
189967,39751.08662
189968,55505.06631
189969,24833.5842
189970,13509.22151
189971,61280.96858
189972,76230.70618
189973,57695.31068
189974,44881.3387
189975,70322.38985
189976,15355.67873
189977,60658.2683
189978,11123.3579
189979,43145.80663
189980,84132.09348
189981,36665.16989
189982,44829.58932
189983,20935.80557
189984,55353.86237
189985,44890.28946
189986,67651.92814
189987,29010.95452
189988,10685.51424
189989,91283.58194
189990,79685.73758
189991,63631.07662
189992,24034.7547
189993,69748.61542
189994,34755.79957
189995,35147.1674
189996,64798.35457
189997,15760.05201
189998,43672.71012
189999,24062.891
190000,56282.01462
190001,56466.5243
190002,25348.06635
190003,41283.40861
190004,28704.98759
190005,42476.36017
190006,89456.11496
190007,40909.19377
190008,79716.61461
190009,43373.81284
190010,32900.9172
190011,59333.80954
190012,54895.5289
190013,79496.09488
190014,29384.21725
190015,29296.03055
190016,13063.56247
190017,25544.75895
190018,60619.41287
190019,62915.1583
190020,29619.29975
190021,63245.94667
190022,48739.53746
190023,37616.33542
190024,125738.9146
190025,34853.6513
190026,37258.29444
190027,12892.77697
190028,28369.75276
190029,46403.78507
190030,32688.1311
190031,57083.39005
190032,46862.30322
190033,23161.11754
190034,13048.47454
190035,49169.51829
190036,17021.40651
190037,36775.47447
190038,66567.5407
190039,27363.83911
190040,15034.25957
190041,49207.06038
190042,78544.53507
190043,79056.01305
190044,13054.77348
190045,24095.20762
190046,17127.94062
190047,35744.58117
190048,14069.7424
190049,66167.35791
190050,99142.27554
190051,20102.04135
190052,23960.13954
190053,36313.13804
190054,24946.58081
190055,13245.32512
190056,10971.23753
190057,32159.78862
190058,71504.43225
190059,45781.13366
190060,43018.90001
190061,50166.94347
190062,74477.79031
190063,33780.25946
190064,72481.94552
190065,29468.60809
190066,93506.60657
190067,41388.86298
190068,86253.17473
190069,53215.3808
190070,60625.33099
190071,12899.00118
190072,40805.78742
190073,11012.57959
190074,26655.41473
190075,48225.1347
190076,22739.02242
190077,51353.58929
190078,12131.55637
190079,22130.37348
190080,52259.47595
190081,45577.04097
190082,56580.7553
190083,60152.08903
190084,12007.57628
190085,64328.51922
190086,33885.23421
190087,61755.88766
190088,18664.10779
