id,price
188837,94497.21123
188838,19060.30628
188839,18713.48858
188840,29548.64335
188841,70866.28802
188842,20708.02927
188843,90213.8461
188844,40139.29445
188845,23937.60303
188846,34803.78515
188847,73363.77121
188848,18158.05539
188849,29109.51173
188850,65483.76487
188851,83690.91921
188852,75543.32382
188853,20044.5075
188854,22954.29669
188855,65406.25506
188856,85300.10774
188857,84575.13751
188858,50433.07114
188859,53795.22608
188860,13798.68732
188861,37716.17916
188862,92170.49726
188863,25215.94183
188864,29958.52221
188865,37141.92781
188866,45809.98544
188867,16967.43141
188868,88448.07627
188869,26840.14143
188870,13995.67055
188871,16502.52767
188872,45839.89183
188873,42939.4843
188874,43386.10473
188875,21580.8243
188876,28208.8336
188877,69699.26797
188878,68890.78087
188879,56163.87353
188880,46721.62144
188881,15702.07908
188882,38703.68179
188883,37574.39543
188884,84284.12555
188885,37514.03876
188886,47057.19962
188887,98149.05198
188888,80367.56557
188889,43288.13678
188890,23803.25015
188891,29036.78799
188892,39222.43332
188893,99561.85828
188894,16485.09358
188895,26943.26541
188896,36860.31881
188897,21727.99803
188898,15407.2348
188899,70816.53484
188900,13311.28449
188901,14145.25886
188902,105928.5305
188903,62245.68138
188904,37960.50591
188905,29432.03327
188906,61943.50948
188907,75404.30774
188908,33494.72362
188909,39506.84595
188910,69745.34998
188911,43653.53127
188912,31643.07725
188913,64806.11859
188914,54750.67897
188915,50811.74838
188916,14568.15848
188917,70306.34921
188918,16200.02511
188919,24786.12577
188920,21687.48308
188921,42717.38422
188922,49309.27889
188923,72786.53234
188924,44595.95827
188925,50787.21911
188926,49465.66721
188927,13720.25546
188928,86196.74501
188929,21101.28819
188930,27687.17442
188931,43932.51482
188932,30291.41127
188933,115293.6304
188934,48312.76196
188935,33688.03221
188936,37251.98121
188937,37637.79652
188938,25027.23663
188939,80755.00071
188940,16197.61007
188941,64572.08877
188942,62294.25545
188943,57990.20043
188944,40726.81121
188945,27972.1406
188946,39975.65742
188947,40777.21082
188948,80434.14459
188949,149738.5472
188950,26851.25723
188951,37420.37331
188952,13798.68732
188953,14062.79249
188954,24772.58711
188955,48206.78772
188956,25118.90134
188957,37412.86725
188958,26863.08155
188959,16146.79405
188960,58428.07948
188961,77746.27678
188962,18886.55097
188963,62861.4346
188964,42956.24484
188965,13240.31582
188966,54165.16423
188967,55966.13429
188968,29592.40227
188969,37496.79336
188970,39706.37879
188971,35311.72306
188972,60735.85438
188973,83348.73807
188974,38229.61214
188975,27737.93825
188976,19979.89404
188977,28557.93663
188978,15209.43109
188979,64492.61849
188980,21164.98019
188981,20661.58779
188982,33915.01529
188983,70124.41148
188984,32042.44093
188985,17729.6765
188986,25775.59107
188987,49054.72248
188988,24613.89583
188989,46680.35184
188990,38101.3173
188991,45261.15409
188992,30726.8606
188993,30607.47775
188994,37817.81118
188995,37307.70814
188996,22489.35948
188997,86903.0326
188998,57355.92425
188999,15992.00119
189000,16894.36458
189001,28755.10394
189002,45214.51883
189003,32041.30418
189004,55063.97209
189005,48675.28127
189006,55315.40376
189007,37283.70083
189008,30980.79259
189009,16846.28817
189010,37625.01753
189011,41016.2936
189012,46962.5617
189013,30294.90992
189014,36544.55289
189015,23823.67979
189016,57093.9678
189017,16092.65292
189018,24261.85947
189019,15674.21726
189020,26995.52883
189021,46607.18335
189022,54634.82148
189023,53265.5606
189024,31202.26836
189025,58816.15926
189026,20769.0878
189027,16663.01234
189028,115274.8876
189029,20253.413
189030,64177.66833
189031,37305.10184
189032,49791.3349
189033,16041.9959
189034,89879.79364
189035,84057.30132
189036,83003.67492
189037,24921.81296
189038,74247.54636
189039,58890.21326
189040,17283.79827
189041,21591.22094
189042,24794.7816
189043,57457.76595
189044,36835.24625
189045,45290.05301
189046,16215.23826
189047,21300.62804
189048,16542.26894
189049,60209.09549
189050,37192.6077
189051,15564.48102
189052,37021.55418
189053,35627.42214
189054,124041.8416
189055,34158.44073
189056,18427.56406
189057,25105.9433
189058,16156.5817
189059,88538.47097
189060,16678.26211
189061,27096.92028
189062,27563.32633
189063,32514.29296
189064,16106.25618
189065,37587.10585
189066,20845.8512
189067,64076.91023
189068,22414.92763
189069,32077.24571
189070,54034.31105
189071,46453.65874
189072,90998.35143
189073,49836.86988
189074,30012.23426
189075,34462.28777
189076,26325.01593
189077,40305.35817
189078,54635.81091
189079,37970.69091
189080,128124.4482
189081,35210.94673
189082,23698.98874
189083,27548.54879
189084,29000.206
189085,68108.00869
189086,14211.49405
189087,65946.64248
189088,71473.44983
189089,103748.6153
189090,18051.71315
189091,43359.04952
189092,19410.93878
189093,55714.0323
189094,63094.94516
189095,28487.76431
189096,20933.89504
189097,70146.88998
189098,31993.86456
189099,13741.3133
189100,16479.64666
189101,44518.08618
189102,65421.15849
189103,54345.8062
189104,14130.11195
189105,44081.60291
189106,96286.05428
189107,29812.65954
189108,37424.34356
189109,61837.76555
189110,14285.50832
189111,14744.30034
189112,20579.8809
189113,67083.05423
189114,19116.76453
189115,20036.37728
189116,20922.05817
189117,22177.88736
189118,37350.20312
189119,31359.15606
189120,65930.91658
189121,52265.93915
189122,14615.57659
189123,19541.2198
189124,39019.58796
189125,67668.44358
189126,18008.46807
189127,36802.22767
189128,23848.36463
189129,16935.04343
189130,83594.77196
189131,49502.42591
189132,24546.68879
189133,64175.81739
189134,34912.16204
189135,54921.37496
189136,81011.20087
189137,28642.7234
189138,14908.02982
189139,14994.05908
189140,14624.07551
189141,15195.17943
189142,16351.30815
189143,15992.00119
189144,17764.46696
189145,82889.09653
189146,34181.01273
189147,29558.48595
189148,37174.61195
189149,36254.60469
189150,40609.24153
189151,29294.06258
189152,51925.26814
189153,42783.0654
189154,18180.29269
189155,14683.84168
189156,61858.96137
189157,15801.38861
189158,16311.79546
189159,38903.45198
189160,99604.40691
189161,14137.74093
189162,15947.51435
189163,39543.25897
189164,18476.92455
189165,24310.98976
189166,80577.99661
189167,23369.37167
189168,24036.18978
189169,37704.27165
189170,60946.22507
189171,13746.91319
189172,52276.64311
189173,16532.87619
189174,42826.66929
189175,13990.29452
189176,46093.82238
189177,68996.66031
189178,95505.937
189179,15438.55159
189180,110440.7485
189181,18803.78307
189182,21434.56294
189183,37580.12644
189184,58759.42441
189185,14073.84581
189186,57317.32289
189187,83401.84479
189188,53555.08421
189189,15892.62962
189190,46721.62144
189191,21809.8716
189192,54953.53646
189193,47817.87908
189194,62542.01677
189195,18719.19347
189196,15510.5147
189197,17321.86705
189198,24482.04033
189199,17427.92863
189200,29091.76946
189201,42640.05777
189202,20355.35735
189203,33942.52767
189204,22759.70054
189205,37064.85707
189206,44902.9008
189207,102314.7072
189208,25240.4414
189209,38090.1763
189210,59341.45143
189211,14422.5525
189212,17003.91758
189213,107791.1484
189214,75551.80585
189215,62454.5513
189216,56366.30145
189217,53930.00248
189218,68357.26697
189219,18991.08836
189220,45542.68327
189221,33092.52164
189222,42108.13128
189223,56823.58913
189224,22935.40298
189225,30243.54678
189226,57178.3141
189227,36741.92482
189228,20136.65432
189229,75977.04461
189230,27660.90002
189231,63558.47549
189232,93669.74447
189233,32188.36749
189234,50484.25672
189235,73449.0318
189236,44466.79224
189237,41729.68378
189238,52135.41919
189239,20862.83225
189240,36243.97065
189241,16069.80516
189242,18261.43357
189243,53620.55285
189244,34711.37016
189245,39141.36538
189246,17652.64978
189247,38524.25964
189248,59172.0966
189249,28458.55395
189250,20455.86938
189251,32101.50708
189252,22798.10097
189253,126731.1076
189254,27030.02128
189255,33321.56497
189256,36154.56299
189257,37826.05913
189258,16689.28257
189259,32600.86134
189260,25957.73482
189261,62210.06299
189262,28764.35501
189263,59597.8952
189264,46382.73246
189265,53280.0504
189266,62748.80656
189267,58469.85426
189268,76543.95471
189269,31993.91441
189270,48135.65127
189271,70745.65759
189272,46112.62342
189273,74973.10901
189274,79559.46624
189275,66080.12211
189276,46430.18957
189277,39918.7808
189278,61224.89735
189279,109808.0314
189280,51987.38929
189281,28026.47152
189282,115471.8461
189283,78476.12181
189284,36433.87426
189285,36556.68903
189286,66996.57325
189287,54921.37496
189288,61075.59918
189289,19184.26296
189290,41674.43561
189291,63653.81395
189292,16217.52873
189293,38498.84193
189294,37249.90059
189295,19070.69829
189296,17022.22673
189297,37244.75207
189298,59763.31839
189299,37603.53353
189300,134280.9778
189301,16092.86538
189302,47383.53629
189303,23129.59164
189304,48200.47584
189305,42645.94395
189306,37510.66847
189307,124922.5979
189308,56804.40418
189309,41212.89347
189310,41532.97009
189311,51124.73684
189312,43577.35208
189313,127218.3072
189314,52755.02159
189315,64636.22812
189316,76280.34649
189317,58134.75586
189318,43981.56881
189319,20251.07492
189320,49111.78125
189321,77984.58896
189322,22435.81243
189323,13601.27766
189324,59312.92689
189325,28738.77921
189326,16013.81167
189327,17950.60757
189328,73564.22605
189329,25501.16573
189330,56548.87485
189331,47768.69829
189332,74017.19238
189333,22478.59227
189334,16541.31615
189335,24777.48654
189336,13814.07052
189337,17071.46083
189338,41838.78605
189339,53264.61545
189340,26701.91652
189341,87160.04953
189342,38748.93976
189343,69634.02488
189344,33406.46551
189345,28632.8108
189346,16517.32042
189347,75001.0896
189348,71253.14867
189349,35984.25856
189350,35456.53348
189351,62949.22616
189352,68082.45959
189353,13897.59459
189354,94779.42078
189355,31640.98109
189356,27374.13577
189357,36839.46113
189358,111197.1605
189359,30037.22471
189360,74434.24367
189361,14145.25886
189362,22797.5503
189363,66151.28015
189364,23018.26109
189365,104832.4573
189366,17782.12703
189367,32031.99952
189368,77024.44641
189369,54555.94309
189370,16532.87619
189371,52961.74016
189372,22356.48278
189373,71063.60187
189374,25526.00064
189375,41436.05964
189376,14884.61865
189377,18091.31238
189378,43617.36523
189379,63681.63731
189380,22571.12025
189381,36741.92482
189382,65307.62971
189383,52442.74916
189384,26601.60464
189385,65457.58934
189386,32696.71658
189387,14219.38491
189388,54686.64195
189389,68804.5502
189390,83080.87552
189391,37855.71304
189392,16200.65134
189393,20010.10685
189394,14983.00472
189395,16018.50184
189396,25288.49446
189397,93728.95593
189398,20136.65432
189399,25216.45844
189400,36761.13294
189401,41672.65856
189402,71041.69841
189403,26840.51403
189404,37052.41417
189405,99712.5387
189406,37304.09628
189407,40920.37098
189408,71908.84043
189409,34724.70113
189410,71957.52868
189411,53035.04179
189412,43253.44236
189413,101286.8001
189414,72178.13669
189415,39759.76772
189416,30480.1041
189417,19204.1854
189418,49906.568
189419,26179.40112
189420,33618.35389
189421,80896.66299
189422,73917.31919
189423,77662.36977
189424,77424.44804
189425,41258.56854
189426,15368.66473
189427,62582.42059
189428,18334.32809
189429,17552.31798
189430,24742.87366
189431,36430.68616
189432,23435.90435
189433,73475.85933
189434,40132.70129
189435,21154.99734
189436,23045.80509
189437,20432.71227
189438,23300.26458
189439,18099.52088
189440,33933.69899
189441,72771.07601
189442,64152.48271
189443,87375.28789
189444,22547.92586
189445,68999.64946
189446,90705.16408
189447,18513.43006
189448,77278.7528
189449,13706.93149
189450,38205.38285
189451,28097.61256
189452,22327.08033
189453,36218.40046
189454,164593.4273
189455,33471.921
189456,157070.8073
189457,14157.08517
189458,93152.02055
189459,28738.4145
189460,36057.53117
189461,56045.77446
189462,53467.70227
189463,27963.40937
189464,31084.8905
189465,152715.2615
189466,17323.19824
189467,39844.1717
189468,21228.27222
189469,17718.68947
189470,71381.98024
189471,61319.40239
189472,30122.70378
189473,13762.04295
189474,53315.0004
189475,29359.95442
189476,51681.24202
189477,38403.92926
189478,94875.33621
189479,43976.71258
189480,19311.24338
189481,59633.42118
189482,23299.50437
189483,85548.86202
189484,30883.26677
189485,15464.18844
189486,49789.16567
189487,16301.14709
189488,32255.91918
189489,88424.90576
189490,49888.13217
189491,58916.63998
189492,40344.54357
189493,23195.85218
189494,108478.9463
189495,15547.8764
189496,54155.5258
189497,57355.189
189498,24720.885
189499,64004.27256
189500,23319.66465
189501,16698.85891
189502,18352.98896
189503,32168.99082
189504,23812.50896
189505,53374.98781
189506,56542.02685
189507,36741.92482
189508,51003.76691
189509,73775.41889
189510,41082.56971
189511,21181.93836
189512,42983.45603
189513,61737.31956
189514,15114.25034
189515,44505.40579
189516,16939.70633
189517,14213.45102
189518,41671.93605
189519,19204.1854
189520,45700.76917
189521,48031.64437
189522,40821.33357
189523,50378.31058
189524,41472.51987
189525,84335.40792
189526,18835.24119
189527,46017.23135
189528,49309.27889
189529,47761.54352
189530,47789.91066
189531,14171.89944
189532,17326.65672
189533,62456.33992
189534,86512.82378
189535,84489.3415
189536,58370.80303
189537,62779.1371
189538,34153.41942
189539,34788.3492
189540,29725.75816
189541,31454.612
189542,51569.12599
189543,29867.53079
189544,101336.9013
189545,14149.52223
189546,35688.47612
189547,60098.66293
189548,49015.70474
189549,40660.56361
189550,42400.8268
189551,18066.0927
189552,207077.2987
189553,77865.78248
189554,39444.78301
189555,82622.0269
189556,29164.10972
189557,34294.58812
189558,77381.14794
189559,147008.1924
189560,94966.70498
189561,30707.02014
189562,54843.20986
189563,32935.70443
189564,17635.42258
189565,58423.36478
189566,62372.79983
189567,67181.46204
189568,13779.65224
189569,50083.00214
189570,18879.7523
189571,25527.65888
189572,22905.82067
189573,55383.73523
189574,22971.52134
189575,71923.49397
189576,86948.7963
189577,53392.91428
189578,50856.38598
189579,71107.62683
189580,40320.13646
189581,27100.54238
189582,119003.4716
189583,45062.94621
189584,68940.67909
189585,63699.94425
189586,46010.83262
189587,14141.31501
189588,62158.8863
189589,29270.5518
189590,58659.35248
189591,52773.55772
189592,48968.38709
189593,65737.55193
189594,41687.13272
189595,31618.43712
189596,54039.24415
189597,28764.35501
189598,15992.00119
189599,76768.00176
189600,47692.06217
189601,74958.33577
189602,50868.03301
189603,78745.54811
189604,31104.35892
189605,64168.68537
189606,92408.51421
189607,54701.94144
189608,29669.34089
189609,85147.32185
189610,79451.04404
189611,62841.2731
189612,48535.55119
189613,29119.22808
189614,17052.47458
189615,54634.82148
189616,67278.4502
189617,71211.15547
189618,15129.6722
189619,63784.39613
189620,18268.1145
189621,22390.50378
189622,56397.43148
189623,26018.10879
189624,38378.12023
189625,36947.50651
189626,47814.34553
189627,29213.95189
189628,73313.98743
189629,29902.55278
189630,15862.28111
189631,38972.81499
189632,39057.64766
189633,59066.58054
189634,39142.47176
189635,41309.22067
189636,18807.68194
189637,18099.52088
189638,17589.92282
189639,54833.09403
189640,72578.60931
189641,24624.48069
189642,50761.12507
189643,22123.3361
189644,16630.46944
189645,59377.73948
189646,37065.07995
189647,71907.594
189648,26589.70186
189649,38778.56799
189650,60723.76309
189651,67517.60488
189652,21580.8243
189653,55282.54765
189654,41053.88681
189655,56896.20949
189656,102981.9042
189657,19563.96536
189658,42480.94187
189659,53899.22462
189660,18316.53539
189661,53800.74013
189662,25689.40773
189663,53706.78498
189664,52358.22058
189665,37753.37585
189666,26177.30733
189667,35232.1832
189668,42515.48496
189669,29018.28675
189670,37496.79336
189671,29066.66566
189672,95436.67148
189673,40395.21495
189674,21616.33743
189675,28782.4699
189676,18209.22477
189677,76086.89972
189678,33846.22638
189679,49739.56105
189680,82340.85757
189681,36820.19611
189682,24554.35866
189683,27120.61409
189684,23378.17777
189685,70043.71565
189686,14065.43751
189687,14123.5049
189688,13711.06277
189689,27678.70513
189690,46732.30723
189691,34207.4522
189692,14410.29594
189693,56867.11379
189694,23499.15023
189695,76537.13
189696,64589.29488
189697,20940.8092
189698,17844.70713
189699,14799.98026
189700,16946.48552
189701,34752.35714
189702,70148.2521
189703,13722.42992
189704,117156.6994
189705,51357.30313
189706,31437.97056
189707,46148.65687
189708,27664.85407
189709,14831.62506
189710,15326.89072
189711,22881.51194
189712,19280.79735
189713,18232.89196
189714,29334.31106
189715,14469.91072
189716,51901.65304
189717,42583.68731
189718,14030.85099
189719,14037.66744
189720,52632.60853
189721,18090.47477
189722,26496.19712
189723,30748.17611
189724,13990.65648
189725,30257.83503
189726,103016.8602
189727,20167.00283
189728,68357.26697
189729,24165.97861
189730,59323.87985
189731,36155.04232
189732,65622.90105
189733,51265.66371
189734,20887.30938
189735,151341.6856
189736,15051.80252
189737,22577.56645
189738,69631.76559
189739,48505.03676
189740,44096.19674
189741,149245.3864
189742,53474.51789
189743,19714.62726
189744,59624.75987
189745,32878.15765
189746,23609.04175
189747,36214.97224
189748,43877.007
189749,24288.00858
189750,15915.35497
189751,59582.06942
189752,19242.53043
189753,62785.79699
189754,41539.92877
189755,86278.90197
189756,16547.66893
189757,64342.01231
189758,15964.03375
189759,69716.59833
189760,54466.67035
189761,20139.09426
189762,94264.35146
189763,31146.91593
189764,53465.7394
189765,29998.92975
189766,65060.11851
189767,14512.4161
189768,19077.56688
189769,13737.5298
189770,56536.46644
189771,14909.10863
189772,16105.229
189773,53518.49701
189774,50319.04506
189775,26378.41173
189776,81100.92987
189777,18345.98106
189778,20293.13287
189779,45342.6045
189780,13633.5976
189781,14878.74174
189782,52443.71004
189783,71796.9684
189784,59488.53113
189785,57253.98456
189786,79628.7158
189787,96855.52365
189788,44035.11146
189789,19334.24185
189790,26255.82174
189791,27337.47576
189792,13785.03179
189793,60415.18832
189794,111135.6778
189795,79304.42674
189796,76664.37859
189797,34705.87265
189798,31115.80859
189799,44274.69916
189800,39175.68604
189801,52663.06778
189802,52996.51427
189803,16297.46167
189804,14284.44634
189805,40172.44436
189806,34603.12916
189807,14728.06188
189808,19979.1225
189809,52663.06778
189810,14166.60028
189811,48126.73951
189812,59155.97812
189813,73079.82072
189814,39397.17977
189815,17928.7203
189816,22895.89479
189817,92103.34352
189818,37276.4077
189819,37635.44546
189820,40427.07543
189821,52612.27014
189822,38774.95432
189823,19778.06997
189824,97645.93191
189825,63938.73166
189826,26556.4424
189827,34497.95395
189828,32005.65893
189829,29119.61097
189830,14701.89465
189831,46887.66337
189832,57529.01733
189833,43376.23576
189834,14158.21512
189835,16566.55764
189836,51006.62983
189837,37643.93284
189838,26663.59388
189839,38704.20927
189840,71642.21859
189841,39287.93054
189842,24681.53575
189843,25375.75394
189844,39901.9283
189845,44750.38138
189846,35132.63783
189847,55749.79907
189848,47324.49442
189849,17696.79923
189850,32943.36923
189851,84687.57765
189852,17333.85575
189853,47383.53629
189854,43812.53115
189855,15968.05168
189856,26403.70272
189857,19077.56688
189858,38999.73635
189859,41589.86972
189860,14482.2887
189861,24070.99197
189862,25240.4414
189863,29203.30564
189864,112728.0864
189865,45836.88293
189866,24299.96201
189867,64354.00449
189868,42890.4511
189869,47791.94933
189870,50155.5332
189871,57168.59097
189872,17144.65056
189873,42480.94187
189874,43129.58735
189875,34366.96255
189876,49471.99074
189877,45517.84869
189878,68343.5824
189879,67197.05323
189880,19928.23616
189881,78537.35264
189882,57469.94429
189883,29870.87386
189884,34931.4631
189885,35172.5852
189886,38799.37572
189887,38165.83731
189888,127666.3856
189889,29380.8594
189890,22379.78707
189891,25435.80894
189892,37606.28817
189893,24620.51397
189894,29987.89296
189895,46095.64356
189896,23015.45658
189897,31981.2718
189898,76477.39035
189899,25370.53714
189900,29342.35954
189901,85193.90119
189902,19175.41536
189903,50224.51415
189904,149556.2659
189905,39608.40695
189906,52027.49793
189907,77735.84652
189908,26633.09289
189909,73285.26525
189910,20789.83617
189911,59893.43588
189912,123105.6914
189913,19204.59903
189914,63513.10432
189915,55126.24042
189916,58391.87851
189917,50272.79901
189918,25273.54738
189919,73519.65421
189920,66833.93224
189921,73106.10237
189922,25775.59107
189923,61998.57812
189924,20799.18094
189925,52114.71712
189926,70756.02276
189927,19278.3723
189928,178095.1954
189929,59524.81918
189930,16483.53686
189931,42662.17411
189932,29499.0506
189933,26916.14755
189934,26539.98618
189935,13586.267
189936,32239.9039
189937,17995.35746
189938,15857.13101
189939,16538.02493
189940,36128.18136
189941,54667.01741
189942,48614.60183
189943,73115.76858
189944,85948.41718
189945,23203.49985
189946,23740.2016
189947,14137.74093
189948,54909.41917
189949,16912.20013
189950,24709.08531
189951,46235.00126
189952,78638.18534
189953,49574.35235
189954,14008.62682
189955,16280.18151
189956,13814.07052
189957,38852.84189
189958,38386.79672
189959,80494.81438
189960,41532.97009
189961,63344.08777
189962,48862.72236
189963,29493.54621
189964,53463.59354
189965,15201.8082
189966,15521.16307
189967,40156.66381
189968,55495.19899
189969,25536.645
189970,13591.55762
189971,57614.76643
189972,69107.23212
189973,59899.21087
189974,49884.93296
189975,68467.57764
189976,17645.4356
189977,99103.97633
189978,13839.81754
189979,47014.37315
189980,98108.40662
189981,37036.2074
189982,53977.71971
189983,23603.34241
189984,51456.10572
189985,41358.64046
189986,59873.96779
189987,29844.28174
189988,14230.61854
189989,104233.291
189990,124959.8631
189991,59102.52537
189992,28562.8895
189993,70353.67996
189994,36300.66974
189995,39786.64185
189996,65292.50973
189997,17989.83961
189998,44518.44267
189999,17881.03114
190000,49876.37315
190001,62851.81337
190002,29133.07959
190003,45184.34452
190004,29696.69773
190005,49104.79603
190006,83460.29428
190007,41117.83816
190008,76315.68901
190009,43511.64483
190010,35255.10191
190011,67360.10298
190012,51338.68282
190013,84374.43571
190014,30546.2743
190015,31155.87689
190016,16050.14836
190017,26988.72846
190018,59977.05287
190019,51488.12448
190020,31830.45385
190021,46859.64161
190022,51373.35984
190023,37563.79722
190024,109581.7534
190025,37265.30175
190026,31256.45666
190027,15832.08033
190028,32510.03805
190029,51679.57007
190030,33541.97024
190031,55657.56871
190032,53955.16521
190033,26549.63381
190034,13440.01151
190035,48861.9913
190036,17881.18958
190037,41215.33995
190038,64655.18444
190039,30188.16286
190040,17810.70399
190041,47606.30076
190042,85791.22758
190043,74696.17233
190044,15283.43149
190045,26466.60665
190046,20253.413
190047,41274.25709
190048,16318.96223
190049,64498.23195
190050,81040.3007
190051,24101.34048
190052,25803.45959
190053,40493.25925
190054,21777.16169
190055,16073.5201
190056,14012.41871
190057,26638.65908
190058,71433.00872
190059,82033.20689
190060,45368.35923
190061,50922.15839
190062,72686.70191
190063,40444.32632
190064,56956.74286
190065,31237.68931
190066,99573.50503
190067,43441.92712
190068,91882.59465
190069,54921.37496
190070,67908.94258
190071,15784.39724
190072,42564.90196
190073,14141.31501
190074,27802.41516
190075,46572.45154
190076,24613.89583
190077,54948.76081
190078,15875.68606
190079,23374.22695
190080,48856.0836
190081,52875.76132
190082,54459.52392
190083,56047.27396
190084,15283.43149
190085,55977.14979
190086,36399.37604
190087,63394.36015
190088,21372.44745
